NOMBRE_ESCUELA;FK_ID_COMUNA
ESCUELA PARTICULAR CANDELARIA;LLANQUIHUE
ESCUELA PARTICULAR LA COLONIA;LLANQUIHUE
COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES;OSORNO
ESCUELA PARTICULAR DOLLINCO;RANCO
CENTRO DE EDUCACION DE ADULTOS ESMERALDA;CHILOÉ
LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE;CHILOÉ
CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES;OSORNO
COLEGIO CREACION OSORNO;OSORNO
COLEGIO TENAUN ALTO;CHILOÉ
ESCUELA PAMPA RIOS;RANCO
INST. SUPERIOR DE ADMINISTRACION Y TURISMO;VALDIVIA
ESCUELA BASICA KIMUN LAWAL;LLANQUIHUE
ESCUELA NUEVA PENSYLVANIA;LLANQUIHUE
ESCUELA PARTICULAR CURAMO;CHILOÉ
ESCUELA PARTICULAR EMMANUEL;OSORNO
ESCUELA PADRE LUIS BELTRAN;VALDIVIA
ESCUELA PARTICULAR WE LIWEN;VALDIVIA
COLEGIO CRECER;OSORNO
ESCUELA PARTICULAR PUERTO ESPERANZA;LLANQUIHUE
COLEGIO DOMINGO SANTA MARIA;LLANQUIHUE
THE MISSION COLLEGE;OSORNO
COLEGIO TERRA NOVA;CHILOÉ
ESCUELA LLEQUEN;CHILOÉ
CENTRO DE EDUC. DE ADULTOS ELIER;RANCO
CENT.EDUC.INTEG.ADULTOS PROFASOC;RANCO
CENTRO EDUCACIONAL TRAF TREMUN;CHILOÉ
ESCUELA PARTICULAR EL CARDO;VALDIVIA
ESCUELA PARTICULAR LA PRADERA;OSORNO
COLEGIO MOUNTAIN GREEN SCHOOL;VALDIVIA
COLEGIO CELIPRAS RIO BUENO;RANCO
COLEGIO LAICO VALDIVIA;VALDIVIA
COLEGIO BERNARDO FELMER NIKLITSCHEK;VALDIVIA
LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE;CHILOÉ
LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN;OSORNO
COLEGIO LAFQUEN MONTESSORI PUERTO MONTT;LLANQUIHUE
INSTITUTO APRENDER;LLANQUIHUE
COLEGIO VENCEDOR;LLANQUIHUE
CENTRO EDUCACIONAL AMANCAY;LLANQUIHUE
LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA;VALDIVIA
COLEGIO DE ADULTOS PUDETO;CHILOÉ
ESCUELA SAN FRANCISCO DE LLENEHUE;VALDIVIA
ESCUELA PARTICULAR RAYEN QUITRAL;LLANQUIHUE
ESCUELA PARTICULAR TICALHUE;VALDIVIA
LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO;LLANQUIHUE
COLEGIO PARTICULAR CARDENAL RAUL SILVA HENRIQ;RANCO
CENTRO EDUCACIONAL SAN NICOLAS;VALDIVIA
INSTITUTO INGLES ANTUQUENU;LLANQUIHUE
COLEGIO AGUILAS DEL SUR;RANCO
LICEO FRANCISCO COLOANE;CHILOÉ
COLEGIO CHARLES DARWIN DE ANCUD;CHILOÉ
CENTRO INTEGRAL DE ADULTOS TREUCANCHE;VALDIVIA
INSTITUTO CRISTIANO GRACIA Y PAZ;VALDIVIA
C.E.I.A COMUNIDAD COLLICO;VALDIVIA
COLEGIO MIRADOR DEL LAGO;LLANQUIHUE
COLEGIO SAN MARTIN DE LAS LOMAS;VALDIVIA
CENTRO EDUCACIONAL SAN SEBASTIAN;VALDIVIA
ESCUELA EL BOSQUE;VALDIVIA
COLEGIO MON MAPU;CHILOÉ
LICEO BILINGUE TERESA DE LOS ANDES;CHILOÉ
CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD;CHILOÉ
COLEGIO FRANCISCA BELEN;VALDIVIA
INSTITUTO ITALIA DE VALDIVIA;VALDIVIA
LICEO COMERCIAL MIRAMAR;LLANQUIHUE
LICEO POLIVALENTE BENJAMIN VICUÑA MACKENNA;LLANQUIHUE
INSTITUTO CECAL SUR;CHILOÉ
GREEN COLLEGE;LLANQUIHUE
ESCUELA PARTICULAR EVANGELICA MONTE SINAI;OSORNO
CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS NUEVO HORIZONTE;VALDIVIA
LICEO TECNICO PROFESIONAL GABRIELA MISTRAL;CHILOÉ
INSTITUTO TÉCNICO FORJADORES DE ALERCE;LLANQUIHUE
ESCUELA BASICA SAN CARLOS DE CHONCHI;CHILOÉ
ESCUELA PARTICULAR COLONIA DEGAÑ;CHILOÉ
ESCUELA NUEVA COLLILELFU;VALDIVIA
COLEGIO COLONOS DE ALERCE;LLANQUIHUE
COLEGIO ESTRELLA DE BELEN;LLANQUIHUE
LICEO BICENTENARIO ADOLFO MATTHEI;OSORNO
COLEGIO EL PILAR;CHILOÉ
ESCUELA PARTICULAR BICENTENARIO;LLANQUIHUE
COLEGIO RAICES DE LEMUY;CHILOÉ
ESCUELA PARTICULAR MI FUTURO;VALDIVIA
CENTRO INCLUSIVO DE PARVULOS INALUN;CHILOÉ
LICEO TECNICO PROFESIONAL SAN JOSE;CHILOÉ
SAINT PAUL COLLEGE;LLANQUIHUE
ESCUELA INTEGRADA JUAN PABLO II;LLANQUIHUE
COLEGIO CHILENO NORTEAMERICANO;LLANQUIHUE
ESCUELA PARTICULAR NIDO DE CISNES;CHILOÉ
CENTRO EDUCACIONAL GARYES;CHILOÉ
ESCUELA PARTICULAR CRECER;RANCO
ESCUELA PARTICULAR OMILEN ANTU;CHILOÉ
COLEGIO MOZART;LLANQUIHUE
ESCUELA PARTICULAR ANTUMAPU;OSORNO
COLEGIO CALBUCO;LLANQUIHUE
COLEGIO DE ADULTOS BONILLA;CHILOÉ
INSTITUTO POLITECNICO;OSORNO
HAMPTON COLLEGE;VALDIVIA
LICEO TEC. PROF. DE ADULTOS CORESOL DE VALDIV;VALDIVIA
INSTITUTO PRINCIPE DE ASTURIAS;VALDIVIA
C.E.I.A. ARTURO PRAT;OSORNO
LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT;LLANQUIHUE
ESCUELA HOSPITALARIA VALDIVIA;VALDIVIA
ROYAL SCHOOL;OSORNO
ESCUELA PROFESORA ELIANA TRIVIÑO MARQUEZ;CHILOÉ
LICEO CARELMAPU;LLANQUIHUE
COLEGIO LLACOLEN;CHILOÉ
COLEGIO PARTICULAR GOLETA ANCUD;CHILOÉ
CENTRO EDUCACIONAL EMANUEL;CHILOÉ
COLEGIO MONTE VERDE;CHILOÉ
LICEO POLITECNICO MIRASOL;LLANQUIHUE
CENTRO EDUCACIONAL AMADOR CARDENAS PAREDES;CHILOÉ
COLEGIO FRANCISCO HERNANDEZ ORTIZ;LLANQUIHUE
LICEO BICENTENARIO POLIVALENTE DE QUEILEN;CHILOÉ
ESCUELA PARTICULAR SAN BENITO;OSORNO
ESCUELA BASICA LAS CAMELIAS;LLANQUIHUE
COLEGIO BOSQUES DE ALERCE;LLANQUIHUE
COLEGIO AYTUE;CHILOÉ
LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO;LLANQUIHUE
PATAGONIA COLLEGE;LLANQUIHUE
COLEGIO PATAGONIA ALERCE CORDILLERA;LLANQUIHUE
COLEGIO GILGAL;OSORNO
COLEGIO SAN LUCAS DE VALDIVIA;VALDIVIA
GARDEN COLLEGE;RANCO
CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS;VALDIVIA
ESCUELA PARTICULAR COUNTRY SCHOOL;VALDIVIA
LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH;RANCO
ESCUELA PARTICULAR ADONAI;VALDIVIA
LICEO TCO. PROF. DE RIO BUENO;RANCO
COLEGIO AUSTRAL LANCO;VALDIVIA
LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO;RANCO
LICEO BICENTENARIO AUSTRAL LORD COCHRANE;COYHAIQUE
LICEO RAUL BROUSSAIN CAMPINO;COYHAIQUE
LICEO ARTURO PRAT CHACON;COYHAIQUE
CENTRO INTEGRAL DE EDUCACIÓN ALBORADA;COYHAIQUE
LICEO SAN JOSE U.R.;COYHAIQUE
ESCUELA MADRE DE LA DIVINA PROVIDENCIA;COYHAIQUE
COLEGIO ALIANZA AUSTRAL DE COYHAIQUE;COYHAIQUE
LICEO BICENTENARIO SANTA TERESA DE LOS ANDES;COYHAIQUE
ESCUELA ALTAMIRA DE COYHAIQUE;COYHAIQUE
ESCUELA BASICA DE CHILE CHICO;COYHAIQUE
ESC.NUESTRA SRA DE LA DIVINA PROVIDENCIA;COYHAIQUE
ESCUELA ANEXA INDEPENDENCIA;COYHAIQUE
COLEGIO ANTOINE DE SAINT EXUPERY;COYHAIQUE
COLEGIO EL CAMINO DE LA FUENTE;COYHAIQUE
ESCUELA LITORAL AUSTRAL;COYHAIQUE
COLEGIO KALEM BICENTENARIO;COYHAIQUE
ESCUELA ESPECIAL PRE-BASICA CLUB DE LEONES;COYHAIQUE
LICEO FRANCISCO XAVIER BUTINA;COYHAIQUE
COLEGIO INSTITUTO IDEA DE COYHAIQUE;COYHAIQUE
COLEGIO CAMPO DE HIELO;COYHAIQUE
CEIA JOSEFINA MENDEZ E.I.R.L.;COYHAIQUE
CENTRO DE ESTUDIOS PATAGONIA LTDA;COYHAIQUE
LICEO BICENTENARIO ALTOS DEL MACKAY;COYHAIQUE
CENTRODE ESTUDIOS PATAGONIA DE AYSEN;COYHAIQUE
COLEGIO CRISTIANO SEMBRADORES;COYHAIQUE
ESCUELA GENERAL MANUEL BULNES P.;MAGALLANES
LICEO NOBELIUS;MAGALLANES
COLEGIO PIERRE FAURE;MAGALLANES
LICEO JUAN BAUTISTA CONTARDI;MAGALLANES
COLEGIO FRANCES;MAGALLANES
ESCUELA VILLA LAS NIEVES;MAGALLANES
COLEGIO CRUZ DEL SUR;MAGALLANES
LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ;MAGALLANES
COLEGIO PUERTO NATALES;MAGALLANES
COLEGIO PUNTA ARENAS;MAGALLANES
ESCUELA BASICA RURAL SENO OBSTRUCCION;MAGALLANES
GREEN HILL COLLEGE;MAGALLANES
ESCUELA RURAL CERRO GUIDO;MAGALLANES
LICEO EXPERIMENTAL UMAG;MAGALLANES
LICEO SAN JOSE;MAGALLANES
FUNDACIÓN PARA EL DESARROLLO;MAGALLANES
CEIA CARLOS YANEZ MOYA;MAGALLANES
COLEGIO LUTERANO;MAGALLANES
ESCUELA PAMPA GUANACO;MAGALLANES
ESCUELA BASICA PARTICULAR DEUTSCHLAND;SANTIAGO SUR
COLEGIO CAPITAN PASTENE;CORDILLERA
COLEGIO POLIVALENTE LOVAINA;CORDILLERA
ESCUELA BASICA PARTICULAR KIND`S SCHOOL;SANTIAGO PONIENTE
COLEGIO SANTA TERESA DE JESUS DE LOS ANDES;SANTIAGO NORTE
COLEGIO SAN NICOLAS DE MYRA;SANTIAGO ORIENTE
COLEGIO SANTA MARIA DE LA CORDILLERA;CORDILLERA
COLEGIO FINLANDIA;SANTIAGO PONIENTE
ESCUELA BASICA COLEGIO VILLA LOGRONO;TALAGANTE
COLEGIO SAN JUAN DIEGO;SANTIAGO NORTE
COLEGIO PARTICULAR LA UNION;SANTIAGO PONIENTE
ESCUELA PARTICULAR PHILIPPE COUSTEAU;CORDILLERA
ESCUELA BÁSICA PARTICULAR ARCÁNGEL DE MARÍA;CORDILLERA
COLEGIO HAYDN DE LA FLORIDA;CORDILLERA
COLEGIO MERRYLAND;CORDILLERA
LICEO MUNICIPAL CHILOE;CORDILLERA
LICEO INDUSTRIAL HARDWARE;SANTIAGO SUR
LICEO MUNICIPAL EL ROBLE;CORDILLERA
COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ;TALAGANTE
COLEGIO ARTISTICO EL SALVADOR ANEXO;CORDILLERA
ESCUELA BASICA MERCEDES MARIN DEL SOLAR;SANTIAGO ORIENTE
COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO;SANTIAGO ORIENTE
LICEO POLITECNICO PARTICULAR ANDES;SANTIAGO PONIENTE
COLEGIO POLIVALENTE SAN RAFAEL;SANTIAGO ORIENTE
ESC. PART.BASICA SAINT PHILLIP OF NERY 2;SANTIAGO SUR
COLEGIO INTERNATIONAL COUNTRY SCHOOL;CORDILLERA
COLEGIO COMERCIAL DE PENAFLOR;TALAGANTE
ANEXO ESCUELA BASICA SAN JAVIER;CORDILLERA
ESC. BAS.MUNICIPAL MERCEDES FONTECILLA;SANTIAGO NORTE
ESCUELA BASICA PART.BLAS CANAS;SANTIAGO CENTRO
ESCUELA BÁSICA N°62  SANTA JULIA;TALAGANTE
MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8;SANTIAGO CENTRO
ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO;SANTIAGO PONIENTE
COLEGIO TABOR Y NAZARETH;SANTIAGO ORIENTE
COLEGIO SAN CRISTOBAL COLLEGE;SANTIAGO CENTRO
COMPLEJO EDUCACIONAL ALBERTO WIDMER;SANTIAGO PONIENTE
COLEGIO ETIEVAN;SANTIAGO ORIENTE
LICEO MIGUEL DE CERVANTES Y SAAVEDRA;SANTIAGO CENTRO
COLEGIO ALEMAN DE SANTIAGO ANEXO;SANTIAGO ORIENTE
ESCUELA BASICA N°1436 COLEGIO IBEROAMERICANO;SANTIAGO NORTE
COLEGIO LOS NOGALES;CORDILLERA
ESCUELA AGROECOLOGICA DE PIRQUE;CORDILLERA
ESCUELA BASICA CINCO PINOS;SANTIAGO SUR
COLEGIO CRISTIANO BETHEL II;SANTIAGO SUR
COLEGIO INTERNACIONAL  ALBA;SANTIAGO PONIENTE
COLEGIO LA ABADIA;SANTIAGO ORIENTE
COLEGIO LARRAIN;SANTIAGO ORIENTE
ESCUELA PARTICULAR QUILLAHUE;CORDILLERA
COLEGIO PIAMARTA;SANTIAGO PONIENTE
LICEO POLIVALENTE SANTIAGO DE COMPOSTELA;SANTIAGO SUR
CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA;CORDILLERA
COLEGIO SANTIAGO EVANGELISTA;SANTIAGO ORIENTE
COLEGIO MAITENES;TALAGANTE
CENTRO EDUC.ADULTOS AMERICO VESPUCIO;SANTIAGO ORIENTE
COLEGIO EL BOSQUE PROVINCIA CORDILLERA;CORDILLERA
COLEGIO CRISTOBAL COLON DE MELIPILLA;TALAGANTE
ESCUELA BASICA LOS NAVIOS;CORDILLERA
LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE;SANTIAGO SUR
COLEGIO HUELQUEN MONTESSORI;SANTIAGO ORIENTE
COLEGIO BUIN;SANTIAGO SUR
COLEGIO LEONARDO DA VINCI DE LAS CONDES;SANTIAGO ORIENTE
ESC. BASICA PART.PADRE ALBERTO HURTADO;SANTIAGO NORTE
COLEGIO KENDAL ENGLISH SCHOOL;SANTIAGO ORIENTE
COLEGIO JUGENDLAND SCHULE;TALAGANTE
COLEGIO ADVENTISTA SANTIAGO PONIENTE;SANTIAGO PONIENTE
COLEGIO SAN ANDRES DE COLINA;SANTIAGO NORTE
CEIA GEORGINA SALAS DINAMARCA;SANTIAGO PONIENTE
COLEGIO NAZARET DE LA FLORIDA;CORDILLERA
COLEGIO CRISTIANO BETHEL  N 3;CORDILLERA
ESC.NUESTRA SENORA DEL CARMEN DE CURACAV;TALAGANTE
SAN JUAN DE LAS CONDES;SANTIAGO ORIENTE
COLEGIO SAINT MARY JOSEPH SCHOOL;SANTIAGO ORIENTE
LICEO ADULTOS PART.LAS AMERICAS MODERNAS;SANTIAGO NORTE
COLEGIO ALMENDRAL;CORDILLERA
COLEGIO SAN ISAAC JOGUES;SANTIAGO NORTE
ESCUELA BÁSICA Y ESPECIAL BARROS LUCO;SANTIAGO CENTRO
COLONIAL DE PIRQUE;CORDILLERA
COLEGIO EL PRADO;SANTIAGO PONIENTE
COLEGIO EMAUS;SANTIAGO ORIENTE
COLEGIO SANTA MARIA DE LO CANAS;CORDILLERA
COLEGIO FLORIDA HIGH SCHOOL;CORDILLERA
COLEGIO HENRY FAYOL;SANTIAGO ORIENTE
ESCUELA BASICA PART GRATUITA CASA AZUL;SANTIAGO SUR
ESC. BASICA PART.JUANITA FERNANDEZ SOLAR;SANTIAGO PONIENTE
COLEGIO POLIV. SAN JOSE DE RENCA;SANTIAGO PONIENTE
ESCUELA BASICA N°1517 MADRIGAL;SANTIAGO ORIENTE
ESC. BAS. PDTE. SALVADOR ALLENDE G.;SANTIAGO SUR
COLEGIO NUESTRA SENORA DEL LORETO;SANTIAGO ORIENTE
LICEO POLITEC.PARTIC.EL SENOR DE RENCA;SANTIAGO PONIENTE
COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES;SANTIAGO CENTRO
COLEGIO LA FONTAINE;SANTIAGO ORIENTE
COLEGIO POLIV. SAN LUIS BELTRAN;SANTIAGO PONIENTE
COLEGIO TEGUALDA;TALAGANTE
COLEGIO SAN CRISTOBAL DE LAS CASAS;CORDILLERA
COLEGIO  EPULLAY;SANTIAGO ORIENTE
COLEGIO SAN BARTOLOME DE NOS;SANTIAGO SUR
ESC.BASICA PROF.AURELIA ROJAS BURGOS;CORDILLERA
CENTRO EDUCACIONAL FERNANDO DE ARAGON;CORDILLERA
ESCUELA ESPECIAL PART.ARNOLD GESELL II;CORDILLERA
ESCUELA BASICA ESCRITOR PABLO NERUDA;SANTIAGO NORTE
ESCUELA BÁSICA MUNICIPAL SAN LUIS;SANTIAGO PONIENTE
COLEGIO ALCAZAR DE LAS CONDES;SANTIAGO ORIENTE
COLEGIO KING SCHOOL CORDILLERA;CORDILLERA
LICEO BICENTENARIO MONSENOR ENRIQUE ALVEAR;SANTIAGO PONIENTE
SANTA CRUZ COLLEGE;CORDILLERA
ESCUELA NOVOMAR;CORDILLERA
COLEGIO ARAUCARIA CORDILLERA;CORDILLERA
INSTITUTO DE TABANCURA DE PROVIDENCIA;SANTIAGO ORIENTE
COLEGIO FARMLAND SCHOOL;TALAGANTE
COLEGIO SAN FRANCISCO MISIONERO;SANTIAGO PONIENTE
LICEO HUMBERTO DIAZ CASANUEVA;SANTIAGO NORTE
COLEGIO MADRE DE JESUS;TALAGANTE
ESCUELA BASICA N°71 DOLMEN SCHOOL;TALAGANTE
COLEGIO ALMENAR DE PIRQUE;CORDILLERA
COLEGIO PEDRO DE VALDIVIA LAS CONDES;SANTIAGO ORIENTE
LICEO DE ADULTOS PART.FERMIN VIVACETA;SANTIAGO CENTRO
COLEGIO SANTA MONICA DE MELIPILLA;TALAGANTE
COLEGIO NUESTRA SENORA DE LA MERCED;TALAGANTE
ESCUELA BASICA TACORA;CORDILLERA
ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA;CORDILLERA
CENTRO EDUCACIONAL DE ADULTOS;SANTIAGO PONIENTE
COLEGIO SAN  ANSELMO;SANTIAGO NORTE
CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD;SANTIAGO ORIENTE
ESC.PART.ALVARO COVARRUBIAS ARLEGUI;SANTIAGO NORTE
COLEGIO POLIV. SIEMBRA;CORDILLERA
COLEGIO NUESTRA SEÑORA DEL CAMINO;SANTIAGO ORIENTE
COLEGIO JORGE HUNEEUS ZEGERS;CORDILLERA
COLEGIO TECNICO PROFESIONAL NOCEDAL;CORDILLERA
COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO;SANTIAGO ORIENTE
ESCUELA BASICA PARTICULAR HORIZONTE 11;SANTIAGO PONIENTE
COLEGIO BICENTENARIO DE SANTA MARIA DE EL MONTE;TALAGANTE
COLEGIO SAN FELIPE;SANTIAGO PONIENTE
COLEGIO EL ENCUENTRO;SANTIAGO ORIENTE
ESCUELA BAS. NUESTRA SENORA MARIA INMACULADA;SANTIAGO SUR
COLEGIO SAN FELIPE DIACONO;SANTIAGO SUR
COLEGIO MAYOR TOBALABA;CORDILLERA
COLEGIO PART.POLITECNICO EYZAGUIRRE;CORDILLERA
COLEGIO KENDAL ENGLISH SCHOOL ANEXO;SANTIAGO ORIENTE
ESCUELA ANDES DEL SUR;CORDILLERA
COLEGIO ALMENAR DEL MAIPO;CORDILLERA
COMPLEJO EDUC. LUIS PASTEUR, ANEXO;TALAGANTE
COLEGIO SAN FERNANDO DE PUENTE ALTO;CORDILLERA
ESCUELA SANTA MARIA DE PENALOLEN;SANTIAGO ORIENTE
ESCUELA PROFESORA MARIA LUISA SEPULVEDA;SANTIAGO NORTE
COLEGIO GREENLAND SCHOOL;SANTIAGO PONIENTE
ESCUELA BASICA PADRE ALBERTO HURTADO;CORDILLERA
ESC. BAS.SAN AGUSTIN DE CERRILLOS;SANTIAGO PONIENTE
LICEO VALLE DE LLUTA;SANTIAGO SUR
COLEGIO PART.SAN SEBASTIAN DE MELIPILLA;TALAGANTE
CENTRO DE EDUCACION PAULA JARAQUEMADA;SANTIAGO SUR
ESC. BAS. PATR. WILLINS HOOVER KURT;SANTIAGO SUR
COLEGIO POLIV. FRANCISCO DE VILLAGRA;TALAGANTE
COLEGIO POLIV. NUEVA NAZARET;CORDILLERA
CENTRO EDUC. DIEGO DE ALMAGRO;SANTIAGO ORIENTE
COLEGIO POLIVALENTE SEMBRADOR;SANTIAGO NORTE
ESCUELA BASICA PART. LAS PLEYADES;CORDILLERA
COLEGIO JOSE M.BALMACEDA DE MELIPILLA;TALAGANTE
ESC. BAS.PART.FRANCISCO DE AGUIRRE;TALAGANTE
COLEGIO MARIA ELENA;CORDILLERA
ESCUELA BASICA LOS BOSQUINOS;SANTIAGO PONIENTE
ESCUELA VOLCAN SAN JOSE;CORDILLERA
ESCUELA ANTILHUE DE PUDAHUEL;SANTIAGO PONIENTE
COLEGIO CASTELGANDOLFO;TALAGANTE
COLEGIO PARTICULAR SAN MATEO;CORDILLERA
COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO;SANTIAGO ORIENTE
COLEGIO INSTITUCION TERESIANA;SANTIAGO ORIENTE
COLEGIO LA CANTERA;SANTIAGO ORIENTE
CENTRO EDUCACIONAL LARUN RAYUN;CORDILLERA
COLEGIO POLIVALENTE RAULÍ;CORDILLERA
ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR ANEXO;CORDILLERA
COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;SANTIAGO ORIENTE
COLEGIO NAVARRA;CORDILLERA
LICEO JOSE ABELARDO NUNEZ Nº5;CORDILLERA
SANTA MARIA DEL PILAR DE LA FLORIDA;CORDILLERA
ESC.ESP.TRAT.DE LA COMUNICION EDEN;SANTIAGO SUR
ESCUELA PART.COMANDANTE CARLOS CONDELL;SANTIAGO SUR
COLEGIO BICENTENARIO APRENDER;CORDILLERA
ESCUELA RUDOLF DECK WERTH;CORDILLERA
CENTRO EDUCACIONAL RENCA;SANTIAGO PONIENTE
COLEGIO NOBEL;CORDILLERA
LICEO LOS JAZMINES;TALAGANTE
ESC. BASICA BOSTON COLLEGE MAIPU;SANTIAGO PONIENTE
COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA;CORDILLERA
COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA;TALAGANTE
ESC. BAS. EJERCITO DE SALVACION;SANTIAGO PONIENTE
COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA;SANTIAGO ORIENTE
COLEGIO MAIMONIDES SCHOOL;SANTIAGO ORIENTE
ESCUELA PART. PEHUEN;SANTIAGO PONIENTE
ESC. BASICA PART.IBEROAMERICANO;CORDILLERA
COLEGIO SAN ANTONIO DE COLINA;SANTIAGO NORTE
ESCUELA BASICA SAINT FRANCIS COLLEGE;SANTIAGO PONIENTE
COLEGIO LOS CEIBOS;TALAGANTE
ESCUELA PART. MASTER SCHOOL DE LAMPA;SANTIAGO CENTRO
COLEGIO AMERICAN BRITISH SCHOOL;CORDILLERA
COMPLEJO EDUCACIONAL SAN ALFONSO;CORDILLERA
COLEGIO ANDINO ANTILLANCA;SANTIAGO ORIENTE
COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA;SANTIAGO NORTE
COLEGIO PARTICULAR NUEVA ERA SIGLO XXI;CORDILLERA
ESC. PARTICULAR ALFARERO;SANTIAGO PONIENTE
ESC. BAS. PARTICULAR 1650 MIRAVALLE;SANTIAGO ORIENTE
COLEGIO VICTORIANO;SANTIAGO PONIENTE
ESC. PARTICULAR RAIN - BOW;CORDILLERA
COLEGIO PART. LOS OLMOS DE PTE. ALTO;CORDILLERA
CENTRO EDUC. PRINCIPADO DE ASTURIAS;CORDILLERA
ESC. BASICA MUNICIPAL RISOPATRON;SANTIAGO CENTRO
COLEGIO SAN NICOLAS DE MAIPU;SANTIAGO PONIENTE
COLEGIO RAYEN MAHUIDA;SANTIAGO NORTE
LICEO ALCALDE JORGE INDO;SANTIAGO NORTE
COLEGIO PARTICULAR OZANAM;SANTIAGO CENTRO
COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA;SANTIAGO PONIENTE
ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER;TALAGANTE
ESCUELA BASICA FUTURO LAS MERCEDES;TALAGANTE
COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA;SANTIAGO ORIENTE
ESCUELA MUNICIPAL VALLE DE LUNA;SANTIAGO NORTE
PIERRE TEILHARD DE CHARDIN;CORDILLERA
COL.PARTICULAR SAN VALENTIN DE MAIPU;SANTIAGO PONIENTE
COLEGIO SANTA MARIA DE MAIPU;SANTIAGO PONIENTE
COLEGIO AMANCAY DE LA FLORIDA;CORDILLERA
ESCUELA BAS. Y ESP. N_ 115 RENACER;CORDILLERA
COLEGIO  PUMAHUE HUECHURABA;SANTIAGO NORTE
ESC.ESP.ONCOL.HOSP.ROBERTO DEL RIO;SANTIAGO NORTE
ESC. PART. CHRIST SCHOOL;SANTIAGO PONIENTE
COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS;SANTIAGO CENTRO
ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL;CORDILLERA
ESCUELA PART.ESPECIAL CORPAMEG;SANTIAGO CENTRO
INSTITUTO NACIONAL DE REHABILITACION PAC;SANTIAGO ORIENTE
COLEGIO POLIV. GERONIMO DE ALDERETE;SANTIAGO PONIENTE
EXTREMADURA DE PUENTE ALTO;CORDILLERA
COLEGIO ALMA MATER;SANTIAGO SUR
COLEGIO MONTE DE ASIS;CORDILLERA
COLEGIO BERTAIT COLLEGE;SANTIAGO ORIENTE
ESCUELA BASICA RAYITO DE LUZ DE QUILICURA;SANTIAGO NORTE
ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.;TALAGANTE
LICEO DE ADULTOS POETA VICENTE HUIDOBRO;SANTIAGO NORTE
COLEGIO DE ADULTOS GLADYS LAZO;SANTIAGO CENTRO
COLEGIO CENTRO EDUCACIONAL ALTAIR;TALAGANTE
COLEGIO SAINT JAMES SCHOOL;SANTIAGO SUR
COLEGIO ALICURA;SANTIAGO ORIENTE
COLEGIO PARTICULAR TANTAUCO  EL BOSQUE;SANTIAGO SUR
COLEGIO POLIV. ALMENDRAL DE LA PINTANA;CORDILLERA
ESCUELA INMACULADA CONCEPCION;SANTIAGO NORTE
ESCUELA BASICA THE FOREST COLLEGE;SANTIAGO SUR
COLEGIO GENERAL SAN MARTIN DE MAIPU;SANTIAGO PONIENTE
COLEGIO ANTIL MAWIDA;SANTIAGO SUR
COLEGIO NUEVO DIEGO DE ALMAGRO;SANTIAGO CENTRO
COLEGIO PART. DE ADULTOS ITSA;SANTIAGO PONIENTE
PROFESOR FRANCISCO VERGARA BOBADILLA;CORDILLERA
COLEGIO CAMPANARIO;SANTIAGO SUR
ESCUELA PARTICULAR SALVADOR DALI;SANTIAGO PONIENTE
